segment	Chromosome	sample	arm	arm_start	arm_end	seg_start	seg_end	n_bins	global_start_mb	seg_length	logR	BAF	germline_copies	na	nb	segTCN	segBAF	sample_chr
52	21	Per6	q	13200000	48129895	40750000	48129895	10	2781.598825	7379895	-0.175574488822432	0.376330696412231	2	1.48157618732496	-0.433697861180548	1.04787832614441	-0.413881889108543	Per6_21
53	22	Per6	q	14700000	51304566	18750000	51250000	54	2829.72872	32500000	-0.0578522993881084	0.5	2	0.853118256504328	0.853118256504327	1.70623651300866	0.5	Per6_22
8	3	Per6	p	0	9.1e+07	250000	90250000	157	492.449994	9e+07	0.000598609758822308	0.5	2	1.02681476987651	1.02681476987651	2.05362953975303	0.5	Per6_3
9	3	Per6	q	9.1e+07	198022430	93750000	197750000	177	492.449994	1.04e+08	0.000598609758822308	0.5	2	1.02681476987651	1.02681476987651	2.05362953975303	0.5	Per6_3
10	4	Per6	p	0	50400000	250000	49250000	80	690.472424	4.9e+07	-0.00613499386599934	0.5	2	1.00644424123787	1.00644424123787	2.01288848247574	0.5	Per6_4
11	4	Per6	q	50400000	191154276	52750000	190250000	236	690.472424	137500000	-0.00613499386599934	0.5	2	1.00644424123787	1.00644424123787	2.01288848247574	0.5	Per6_4
12	5	Per6	p	0	48400000	250000	45750000	75	881.6267	45500000	-0.0257641884960574	0.5	2	0.947601595453031	0.947601595453029	1.89520319090606	0.5	Per6_5
13	5	Per6	q	48400000	180915260	49750000	180750000	224	881.6267	1.31e+08	0.027540493691204	0.5	2	1.10927742136514	1.10927742136514	2.21855484273029	0.5	Per6_5
14	6	Per6	p	0	6.1e+07	250000	57250000	91	1062.54196	5.7e+07	-0.00364799892569016	0.427926688029179	2	1.64269312210454	0.385220555828357	2.0279136779329	0.189959050042515	Per6_6
15	6	Per6	q	6.1e+07	171115067	62250000	78250000	26	1062.54196	1.6e+07	0.0336919309664749	0.5	2	1.12832242208843	1.12832242208843	2.25664484417685	0.5	Per6_6
16	6	Per6	q	6.1e+07	171115067	77750000	128250000	90	1062.54196	50500000	-0.159193972273416	0.5	2	0.568150120263309	0.568150120263308	1.13630024052662	0.5	Per6_6
17	6	Per6	q	6.1e+07	171115067	127750000	157750000	52	1062.54196	3e+07	0.1774281566512	0.5	2	1.59725483055412	1.59725483055412	3.19450966110823	0.5	Per6_6
18	6	Per6	q	6.1e+07	171115067	157750000	170750000	24	1062.54196	1.3e+07	-0.0479730065664966	0.5	2	0.881984221271684	0.881984221271682	1.76396844254337	0.499999999999999	Per6_6
19	7	Per6	p	0	59900000	250000	26750000	47	1233.657027	26500000	0.135709554501892	0.419282527409013	2	2.23185967268292	0.680750385887862	2.91261005857078	0.233725205983085	Per6_7
20	7	Per6	p	0	59900000	26250000	56250000	52	1233.657027	3e+07	-0.0366695352651508	0.435280345768376	2	1.46706506665875	0.363444577129719	1.83050964378847	0.198548299574934	Per6_7
21	7	Per6	q	59900000	159138663	65250000	159138663	151	1233.657027	93888663	-0.0196865740851825	0.5	2	0.965735031674409	0.965735031674412	1.93147006334882	0.500000000000001	Per6_7
22	8	Per6	p	0	45600000	250000	43250000	74	1392.79569	4.3e+07	-0.031659581889287	0.5	2	0.930084680550586	0.930084680550585	1.86016936110117	0.5	Per6_8
23	8	Per6	q	45600000	146364022	47750000	146364022	169	1392.79569	98614022	-0.0121443252537528	0.5	2	0.988344897728868	0.988344897728866	1.97668979545773	0.5	Per6_8
24	9	Per6	p	0	4.9e+07	250000	38750000	64	1539.159712	38500000	-0.0197961899394496	0.433032064374941	2	1.54310397169478	0.387710628495113	1.9308146001899	0.200801583154064	Per6_9
25	9	Per6	q	4.9e+07	141213431	70750000	140750000	120	1539.159712	7e+07	-0.0122338759262525	0.5	2	0.98807575216065	0.988075752160648	1.9761515043213	0.5	Per6_9
58	MT	Per6		0	16569	0	16569	1	3095.677412	16569	8.0758248562243	NA	NA	NA	NA	NA	NA	Per6_MT
54	X	Per6	p	0	60600000	2250000	58250000	92	2881.033286	5.6e+07	-0.0592445422652537	NA	2	1.69813235588419	NA	1.69813235588419	NA	Per6_X
55	X	Per6	q	60600000	155270560	62250000	98750000	63	2881.033286	36500000	0.000908941880041142	NA	2	2.05551176373189	NA	2.05551176373189	NA	Per6_X
56	X	Per6	q	60600000	155270560	98250000	109250000	20	2881.033286	1.1e+07	-0.257541207732948	NA	2	0.620194117955895	NA	0.620194117955895	NA	Per6_X
57	X	Per6	q	60600000	155270560	108750000	155250000	83	2881.033286	46500000	-0.100278712071781	NA	2	1.46275357453968	NA	1.46275357453968	NA	Per6_X
1	1	Per8	p	0	1.25e+08	750000	1750000	1	0	1e+06	-0.012234102117489	0.5	2	0.980831552458395	0.980831552458395	1.96166310491679	0.5	Per8_1
2	1	Per8	p	0	1.25e+08	1750000	120750000	197	0	1.19e+08	-0.012234102117489	0.5	2	0.980831552458395	0.980831552458395	1.96166310491679	0.5	Per8_1
3	1	Per8	q	1.25e+08	249250621	146250000	157250000	13	0	1.1e+07	0.199858656489044	0.385359437239461	2	2.1840164459463	0.676531243113629	2.86054768905993	0.236504095247564	Per8_1
4	1	Per8	q	1.25e+08	249250621	157250000	179750000	40	0	22500000	-0.0155452852014395	0.309536742396545	2	2.05290684766928	-0.104255886101135	1.94865096156814	-0.0535015701412414	Per8_1
5	1	Per8	q	1.25e+08	249250621	179250000	248750000	116	0	69500000	0.222081632662962	0.5	2	1.48130455605891	1.48130455605891	2.96260911211782	0.5	Per8_1
26	10	Per8	p	0	40200000	750000	37750000	62	1680.373143	3.7e+07	-0.0252789288146375	0.5	2	0.95528629481242	0.95528629481242	1.91057258962484	0.5	Per8_10
27	10	Per8	q	40200000	135534747	43250000	134250000	147	1680.373143	9.1e+07	-0.011338424272236	0.426262711206387	2	1.40138301390293	0.563805021717746	1.96518803562068	0.286896221378468	Per8_10
28	11	Per8	p	0	53700000	250000	48250000	82	1815.90789	4.8e+07	-0.0135407339803262	0.5	2	0.978262396149998	0.978262396149998	1.9565247923	0.5	Per8_11
29	11	Per8	q	53700000	135006516	55250000	134750000	133	1815.90789	79500000	-0.105776369705107	0.410106311961286	2	1.28085896530624	0.324461015600962	1.6053199809072	0.202116101126208	Per8_11
30	12	Per8	p	0	35800000	750000	34250000	56	1950.914406	33500000	-0.000450119438396286	0.42055178536305	2	1.45874956348045	0.54946474357027	2.00821430705072	0.2736086191803	Per8_12
31	12	Per8	q	35800000	133851895	38750000	73250000	55	1950.914406	34500000	-0.00192359936932857	0.5	2	1.00118634066969	1.00118634066969	2.00237268133938	0.5	Per8_12
32	12	Per8	q	35800000	133851895	72750000	108750000	61	1950.914406	3.6e+07	-0.283968273463734	0.38409419618046	2	1.03855090684867	-0.0513161190805286	0.987234787768142	-0.051979650348971	Per8_12
33	12	Per8	q	35800000	133851895	108250000	133750000	41	1950.914406	25500000	-0.0152201627065158	0.5	2	0.974963645996584	0.974963645996584	1.94992729199317	0.5	Per8_12
34	13	Per8	q	17900000	115169878	19750000	27250000	10	2084.766301	7500000	-0.274655672444421	0.363133837269377	2	1.15648680324225	-0.138805525493263	1.01768127774899	-0.136393906941362	Per8_13
35	13	Per8	q	17900000	115169878	26750000	94750000	122	2084.766301	6.8e+07	0.232422756034319	0.402177460616969	2	2.16316960969265	0.8474708907217	3.01064050041435	0.281491892042595	Per8_13
36	13	Per8	q	17900000	115169878	95250000	115169878	34	2084.766301	19919878	0.22024768308809	0.397707379986676	2	2.15919282117405	0.794934034875327	2.95412685604937	0.269092721339127	Per8_13
37	14	Per8	q	17600000	107349540	20250000	82250000	111	2199.936179	6.2e+07	0.0067780758037093	0.5	2	1.01847856914235	1.01847856914235	2.0369571382847	0.5	Per8_14
38	14	Per8	q	17600000	107349540	81750000	106250000	39	2199.936179	24500000	-0.0162474010073657	0.5	2	0.972947826503675	0.972947826503675	1.94589565300735	0.5	Per8_14
39	15	Per8	q	1.9e+07	102531392	21750000	53250000	46	2307.285719	31500000	0.0599770270379822	0.33502299893629	2	2.11095900101388	0.142032125567508	2.25299112658138	0.0630415823177355	Per8_15
40	15	Per8	q	1.9e+07	102531392	53250000	102531392	88	2307.285719	49281392	0.22415161180465	0.5	2	1.48609799908887	1.48609799908888	2.97219599817775	0.5	Per8_15
41	16	Per8	p	0	36600000	250000	32250000	42	2409.817111	3.2e+07	-0.00757822183997016	0.5	2	0.990005087169419	0.99000508716942	1.98001017433884	0.5	Per8_16
42	16	Per8	q	36600000	90354753	46750000	90250000	76	2409.817111	43500000	-0.0115466797391454	0.41820701583243	2	1.44665818063126	0.517710072526788	1.96436825315805	0.263550417135119	Per8_16
43	17	Per8	p	0	2.4e+07	250000	18250000	32	2500.171864	1.8e+07	-0.0423574195492351	0.5	2	0.922189304162398	0.9221893041624	1.8443786083248	0.5	Per8_17
44	17	Per8	q	2.4e+07	81195210	25750000	81195210	88	2500.171864	55445210	-0.00455458552363521	0.5	2	0.995978468369099	0.995978468369098	1.9919569367382	0.5	Per8_17
45	18	Per8	p	0	17200000	250000	14250000	24	2581.367074	1.4e+07	0.232857370587143	0.279556007020827	2	2.98924960228004	0.0234170997936932	3.01266670207373	0.00777288100856769	Per8_18
46	18	Per8	q	17200000	78077248	18750000	78077248	103	2581.367074	59327248	0.00236795035597357	0.5	2	1.00970160155954	1.00970160155954	2.01940320311909	0.5	Per8_18
47	19	Per8	p	0	26500000	750000	20250000	34	2659.444322	19500000	-0.0134328656375958	0.399572697378959	2	1.54802118896032	0.40892761796684	1.95694880692716	0.208961837182111	Per8_19
48	19	Per8	q	26500000	59128983	28250000	59128983	45	2659.444322	30878983	-0.0234481377439055	0.417128284937888	2	1.42559112192556	0.492123987020646	1.9177151089462	0.256619966503299	Per8_19
6	2	Per8	p	0	93300000	750000	89250000	152	249.250621	88500000	-0.00444408272781562	0.5	2	0.996197010714474	0.996197010714474	1.99239402142895	0.5	Per8_2
7	2	Per8	q	93300000	243199373	96250000	243199373	233	249.250621	146949373	-0.00355960624840137	0.5	2	0.997946850906977	0.997946850906976	1.99589370181395	0.5	Per8_2
49	20	Per8	p	0	27500000	750000	25750000	45	2718.573305	2.5e+07	-0.0196296887164984	0.418601393875202	2	1.42597265848458	0.506668677004423	1.932641335489	0.26216384162984	Per8_20
50	20	Per8	q	27500000	63025520	29750000	62750000	60	2718.573305	3.3e+07	0.00110805469977247	0.41747861428769	2	1.47993803361035	0.534460164150542	2.01439819776089	0.265320017037655	Per8_20
51	21	Per8	q	13200000	48129895	15250000	41250000	41	2781.598825	2.6e+07	-0.0136498812424249	0.5	2	0.978047891348142	0.978047891348143	1.95609578269628	0.5	Per8_21
52	21	Per8	q	13200000	48129895	40750000	48129895	10	2781.598825	7379895	-0.298247254242201	0.399281545230435	2	0.939331922552137	0.00159939119189164	0.940931313744028	0.00169979590277165	Per8_21
53	22	Per8	q	14700000	51304566	18750000	51250000	54	2829.72872	32500000	-0.0201993532469909	0.5	2	0.965206011170077	0.965206011170078	1.93041202234016	0.5	Per8_22
8	3	Per8	p	0	9.1e+07	250000	90250000	157	492.449994	9e+07	-0.00624970834083693	0.5	2	0.992628106214673	0.992628106214674	1.98525621242935	0.5	Per8_3
9	3	Per8	q	9.1e+07	198022430	93750000	197750000	177	492.449994	1.04e+08	-0.00624970834083693	0.5	2	0.992628106214673	0.992628106214674	1.98525621242935	0.5	Per8_3
10	4	Per8	p	0	50400000	250000	49250000	80	690.472424	4.9e+07	-0.0114304322001985	0.5	2	0.982412919264159	0.982412919264161	1.96482583852832	0.5	Per8_4
11	4	Per8	q	50400000	191154276	52750000	190250000	236	690.472424	137500000	-0.0114304322001985	0.5	2	0.982412919264159	0.982412919264161	1.96482583852832	0.5	Per8_4
12	5	Per8	p	0	48400000	250000	45750000	75	881.6267	45500000	-0.013467281227737	0.5	2	0.978406760424213	0.978406760424212	1.95681352084843	0.5	Per8_5
13	5	Per8	q	48400000	180915260	49750000	180750000	224	881.6267	1.31e+08	0.00140176175095348	0.5	2	1.00778228732014	1.00778228732014	2.01556457464028	0.5	Per8_5
14	6	Per8	p	0	6.1e+07	250000	57250000	91	1062.54196	5.7e+07	-0.0237251323916346	0.5	2	0.958316939759785	0.958316939759785	1.91663387951957	0.5	Per8_6
15	6	Per8	q	6.1e+07	171115067	62250000	78250000	26	1062.54196	1.6e+07	0.0819812578584986	0.5	2	1.17235133644201	1.17235133644201	2.34470267288402	0.5	Per8_6
16	6	Per8	q	6.1e+07	171115067	77750000	128250000	90	1062.54196	50500000	-0.291612741319092	0.377949604400915	2	1.05198420771929	-0.089595675924958	0.962388531794328	-0.093097198236466	Per8_6
17	6	Per8	q	6.1e+07	171115067	127750000	157750000	52	1062.54196	3e+07	0.2301671007781	0.5	2	1.50006714319283	1.50006714319283	3.00013428638565	0.5	Per8_6
18	6	Per8	q	6.1e+07	171115067	157750000	170750000	24	1062.54196	1.3e+07	-0.0247784570500452	0.5	2	0.956262097395275	0.956262097395275	1.91252419479055	0.5	Per8_6
19	7	Per8	p	0	59900000	250000	26750000	47	1233.657027	26500000	0.215184801182946	0.392846579155869	2	2.17742318127439	0.753343079619335	2.93076626089372	0.257046455622021	Per8_7
20	7	Per8	p	0	59900000	26250000	56250000	52	1233.657027	3e+07	-0.0292480868848162	0.42815239652469	2	1.35058160685528	0.544537080492794	1.89511868734807	0.287336663465015	Per8_7
21	7	Per8	q	59900000	159138663	65250000	159138663	151	1233.657027	93888663	-0.011882122090762	0.42639473575455	2	1.39940568128015	0.56364237630396	1.96304805758411	0.287126122117267	Per8_7
22	8	Per8	p	0	45600000	250000	43250000	74	1392.79569	4.3e+07	-0.00962937308479071	0.411164645270055	2	1.49109613895394	0.48082392431999	1.97192006327393	0.243835403511079	Per8_8
23	8	Per8	q	45600000	146364022	47750000	146364022	169	1392.79569	98614022	-0.00570283014116566	0.5	2	0.993708565349032	0.993708565349034	1.98741713069807	0.5	Per8_8
24	9	Per8	p	0	4.9e+07	250000	38750000	64	1539.159712	38500000	-0.0197393158627858	0.424751133226586	2	1.39099870065425	0.541213553871377	1.93221225452563	0.280100466500896	Per8_9
25	9	Per8	q	4.9e+07	141213431	70750000	140750000	120	1539.159712	7e+07	-0.0132888761441871	0.5	2	0.978757428952191	0.978757428952192	1.95751485790438	0.5	Per8_9
58	MT	Per8		0	16569	0	16569	1	3095.677412	16569	8.1586625504333	NA	NA	NA	NA	NA	NA	Per8_MT
54	X	Per8	p	0	60600000	2250000	58250000	92	2881.033286	5.6e+07	-0.0274561764219509	NA	2	1.90209021982073	NA	1.90209021982073	NA	Per8_X
55	X	Per8	q	60600000	155270560	62250000	98750000	63	2881.033286	36500000	-0.0176829052193845	NA	2	1.94026648471749	NA	1.94026648471749	NA	Per8_X
56	X	Per8	q	60600000	155270560	98250000	109250000	20	2881.033286	1.1e+07	-0.337079528519768	NA	2	0.817300567483347	NA	0.817300567483347	NA	Per8_X
57	X	Per8	q	60600000	155270560	108750000	155250000	83	2881.033286	46500000	-0.050545517940789	NA	2	1.81291944894887	NA	1.81291944894887	NA	Per8_X
1	1	Per9	p	0	1.25e+08	750000	1750000	1	0	1e+06	-0.000371504358007222	0.5	2	1.02347900993599	1.02347900993599	2.04695801987198	0.499999999999999	Per9_1
2	1	Per9	p	0	1.25e+08	1750000	120750000	197	0	1.19e+08	-0.000371504358007222	0.5	2	1.02347900993599	1.02347900993599	2.04695801987198	0.499999999999999	Per9_1
3	1	Per9	q	1.25e+08	249250621	146250000	157250000	13	0	1.1e+07	0.0727181376151524	0.5	2	1.33038821305965	1.33038821305965	2.6607764261193	0.5	Per9_1
4	1	Per9	q	1.25e+08	249250621	157250000	179750000	40	0	22500000	7.34403599697777e-05	0.398532770761233	2	2.22416721820143	-0.173565775544988	2.05060144265644	-0.0846413993155797	Per9_1
5	1	Per9	q	1.25e+08	249250621	179250000	248750000	116	0	69500000	0.0980666956402143	0.5	2	1.44051244802832	1.44051244802832	2.88102489605663	0.5	Per9_1
26	10	Per9	p	0	40200000	750000	37750000	62	1680.373143	3.7e+07	0.00506544973086539	0.431403309233005	2	1.85907807413192	0.23247747587539	2.09155555000731	0.111150514684909	Per9_10
27	10	Per9	q	40200000	135534747	43250000	134250000	147	1680.373143	9.1e+07	-0.0117640959867152	0.5	2	0.977025829996791	0.977025829996789	1.95405165999358	0.499999999999999	Per9_10
28	11	Per9	p	0	53700000	250000	48250000	82	1815.90789	4.8e+07	-0.00310808476338224	0.5	2	1.01228713295555	1.01228713295555	2.02457426591111	0.5	Per9_11
29	11	Per9	q	53700000	135006516	55250000	134750000	133	1815.90789	79500000	-0.00830716407847127	0.5	2	0.991082688834265	0.991082688834261	1.98216537766853	0.499999999999999	Per9_11
30	12	Per9	p	0	35800000	750000	34250000	56	1950.914406	33500000	0.0254420239485008	0.5	2	1.13010056990167	1.13010056990167	2.26020113980334	0.5	Per9_12
31	12	Per9	q	35800000	133851895	38750000	73250000	55	1950.914406	34500000	0.0224123593360889	0.5	2	1.11748764480879	1.11748764480879	2.23497528961758	0.500000000000001	Per9_12
32	12	Per9	q	35800000	133851895	72750000	108750000	61	1950.914406	3.6e+07	-0.0789958469002369	0.5	2	0.710234712173015	0.710234712173015	1.42046942434603	0.5	Per9_12
33	12	Per9	q	35800000	133851895	108250000	133750000	41	1950.914406	25500000	-0.0453144984044499	0.5	2	0.842336027686684	0.842336027686683	1.68467205537337	0.5	Per9_12
34	13	Per9	q	17900000	115169878	19750000	27250000	10	2084.766301	7500000	-0.0873553407677528	0.420178790283632	2	1.56557884780242	-0.209732944660946	1.35584590314147	-0.154687892020029	Per9_13
35	13	Per9	q	17900000	115169878	26750000	94750000	122	2084.766301	6.8e+07	0.00557324579956127	0.5	2	1.04786471037445	1.04786471037445	2.0957294207489	0.5	Per9_13
36	13	Per9	q	17900000	115169878	95250000	115169878	34	2084.766301	19919878	0.0133166388430458	0.420739164389565	2	2.02490682038428	0.134652389829859	2.15955921021413	0.0623517934553447	Per9_13
37	14	Per9	q	17600000	107349540	20250000	82250000	111	2199.936179	6.2e+07	-0.00440589127911914	0.5	2	1.00698687045644	1.00698687045645	2.01397374091289	0.500000000000001	Per9_14
38	14	Per9	q	17600000	107349540	81750000	106250000	39	2199.936179	24500000	-0.00899792130714106	0.5	2	0.988271181972614	0.988271181972614	1.97654236394523	0.5	Per9_14
39	15	Per9	q	1.9e+07	102531392	21750000	53250000	46	2307.285719	31500000	0.0265968402172394	0.417808750539492	2	2.1240487864805	0.145781635429993	2.2698304219105	0.0642257826940611	Per9_15
40	15	Per9	q	1.9e+07	102531392	53250000	102531392	88	2307.285719	49281392	0.0811175256267823	0.5	2	1.3666643649805	1.3666643649805	2.733328729961	0.499999999999999	Per9_15
41	16	Per9	p	0	36600000	250000	32250000	42	2409.817111	3.2e+07	-0.0587219863900482	0.5	2	0.789380864815883	0.789380864815883	1.57876172963177	0.5	Per9_16
42	16	Per9	q	36600000	90354753	46750000	90250000	76	2409.817111	43500000	-0.010491060202785	0.5	2	0.982198434467509	0.982198434467509	1.96439686893502	0.5	Per9_16
43	17	Per9	p	0	2.4e+07	250000	18250000	32	2500.171864	1.8e+07	-0.0444164632253882	0.5	2	0.845900587293105	0.845900587293105	1.69180117458621	0.5	Per9_17
44	17	Per9	q	2.4e+07	81195210	25750000	81195210	88	2500.171864	55445210	0.0140631402438077	0.5	2	1.08286542148194	1.08286542148194	2.16573084296388	0.5	Per9_17
45	18	Per9	p	0	17200000	250000	14250000	24	2581.367074	1.4e+07	0.0663730993231254	0.401935251727226	2	2.51627882920794	0.0899697574190146	2.60624858662695	0.0345207889533879	Per9_18
46	18	Per9	q	17200000	78077248	18750000	78077248	103	2581.367074	59327248	0.00606479163949419	0.5	2	1.0498855605028	1.0498855605028	2.0997711210056	0.5	Per9_18
47	19	Per9	p	0	26500000	750000	20250000	34	2659.444322	19500000	-0.0389089676307314	0.408118014755809	2	1.9244827932674	-0.18886275906859	1.73562003419881	-0.108815728873384	Per9_19
48	19	Per9	q	26500000	59128983	28250000	59128983	45	2659.444322	30878983	-0.0647285866102393	0.438941007047825	2	1.45555893562619	0.0760729226457796	1.53163185827197	0.0496678899925777	Per9_19
6	2	Per9	p	0	93300000	750000	89250000	152	249.250621	88500000	-0.00418880144151102	0.5	2	1.00787313677357	1.00787313677357	2.01574627354714	0.499999999999999	Per9_2
7	2	Per9	q	93300000	243199373	96250000	243199373	233	249.250621	146949373	0.00116782723446391	0.5	2	1.02978379726845	1.02978379726845	2.0595675945369	0.5	Per9_2
49	20	Per9	p	0	27500000	750000	25750000	45	2718.573305	2.5e+07	-0.0172385086434466	0.5	2	0.954834116098453	0.954834116098449	1.9096682321969	0.499999999999999	Per9_20
50	20	Per9	q	27500000	63025520	29750000	62750000	60	2718.573305	3.3e+07	-0.0240565353875557	0.5	2	0.927313258624066	0.927313258624066	1.85462651724813	0.5	Per9_20
51	21	Per9	q	13200000	48129895	15250000	41250000	41	2781.598825	2.6e+07	0.0189212590659902	0.5	2	1.10298650505148	1.10298650505148	2.20597301010296	0.499999999999999	Per9_21
52	21	Per9	q	13200000	48129895	40750000	48129895	10	2781.598825	7379895	-0.114653760243076	0.418713887635649	2	1.46070445202275	-0.313301377567544	1.14740307445521	-0.273052586787168	Per9_21
53	22	Per9	q	14700000	51304566	18750000	51250000	54	2829.72872	32500000	-0.0432642400416146	0.417926707490684	2	1.79150185674179	-0.0905471705651309	1.70095468617666	-0.0532331468327703	Per9_22
8	3	Per9	p	0	9.1e+07	250000	90250000	157	492.449994	9e+07	0.00440903268405062	0.5	2	1.0430811268434	1.0430811268434	2.08616225368681	0.5	Per9_3
9	3	Per9	q	9.1e+07	198022430	93750000	197750000	177	492.449994	1.04e+08	0.00440903268405062	0.5	2	1.0430811268434	1.0430811268434	2.08616225368681	0.5	Per9_3
10	4	Per9	p	0	50400000	250000	49250000	80	690.472424	4.9e+07	-0.000684504942041435	0.5	2	1.02219784635824	1.02219784635824	2.04439569271648	0.500000000000001	Per9_4
11	4	Per9	q	50400000	191154276	52750000	190250000	236	690.472424	137500000	-0.000684504942041435	0.5	2	1.02219784635824	1.02219784635824	2.04439569271648	0.500000000000001	Per9_4
12	5	Per9	p	0	48400000	250000	45750000	75	881.6267	45500000	-0.0279714979511786	0.5	2	0.911569256940717	0.911569256940715	1.82313851388143	0.5	Per9_5
13	5	Per9	q	48400000	180915260	49750000	180750000	224	881.6267	1.31e+08	0.0513969070493217	0.5	2	1.23924679642772	1.23924679642771	2.47849359285543	0.499999999999999	Per9_5
14	6	Per9	p	0	6.1e+07	250000	57250000	91	1062.54196	5.7e+07	0.00985003785984103	0.5	2	1.06547060546875	1.06547060546875	2.13094121093751	0.5	Per9_6
15	6	Per9	q	6.1e+07	171115067	62250000	78250000	26	1062.54196	1.6e+07	0.0414825921229683	0.5	2	1.19732289392464	1.19732289392464	2.39464578784928	0.499999999999999	Per9_6
16	6	Per9	q	6.1e+07	171115067	77750000	128250000	90	1062.54196	50500000	-0.0937768223481788	0.5	2	0.653228984050562	0.65322898405056	1.30645796810112	0.5	Per9_6
17	6	Per9	q	6.1e+07	171115067	127750000	157750000	52	1062.54196	3e+07	0.121027981706324	0.434285664221397	2	2.38628692691195	0.69761188109435	3.0838988080063	0.226211015511675	Per9_6
18	6	Per9	q	6.1e+07	171115067	157750000	170750000	24	1062.54196	1.3e+07	-0.0244033632575937	0.423587351505331	2	1.81356730980091	0.0382662235999815	1.85183353340089	0.0206639651511794	Per9_6
19	7	Per9	p	0	59900000	250000	26750000	47	1233.657027	26500000	0.085060223947273	0.441235275237441	2	2.12021892336261	0.647312027085139	2.76753095044775	0.233895135655271	Per9_7
20	7	Per9	p	0	59900000	26250000	56250000	52	1233.657027	3e+07	-0.0211718687981342	0.44972299064442	2	1.52429582873402	0.353586768873717	1.87788259760774	0.188290135562339	Per9_7
21	7	Per9	q	59900000	159138663	65250000	159138663	151	1233.657027	93888663	-0.0104237363599727	0.5	2	0.982472112089068	0.982472112089065	1.96494422417813	0.499999999999999	Per9_7
22	8	Per9	p	0	45600000	250000	43250000	74	1392.79569	4.3e+07	-0.0312559253510502	0.5	2	0.898393865563068	0.898393865563069	1.79678773112614	0.5	Per9_8
23	8	Per9	q	45600000	146364022	47750000	146364022	169	1392.79569	98614022	0.00417862655271144	0.5	2	1.04213487882296	1.04213487882296	2.08426975764592	0.499999999999999	Per9_8
24	9	Per9	p	0	4.9e+07	250000	38750000	64	1539.159712	38500000	-0.00595551658676844	0.5	2	1.00066441826385	1.00066441826384	2.00132883652769	0.499999999999999	Per9_9
25	9	Per9	q	4.9e+07	141213431	70750000	140750000	120	1539.159712	7e+07	-0.0153418340517212	0.5	2	0.962513164543952	0.96251316454395	1.9250263290879	0.499999999999999	Per9_9
58	MT	Per9		0	16569	0	16569	1	3095.677412	16569	8.00011970809425	NA	NA	NA	NA	NA	NA	Per9_MT
54	X	Per9	p	0	60600000	2250000	58250000	92	2881.033286	5.6e+07	-0.0587972242943552	NA	2	1.57817017254412	NA	1.57817017254412	NA	Per9_X
55	X	Per9	q	60600000	155270560	62250000	98750000	63	2881.033286	36500000	-0.0196908762416798	NA	2	1.8898403846449	NA	1.8898403846449	NA	Per9_X
56	X	Per9	q	60600000	155270560	98250000	109250000	20	2881.033286	1.1e+07	-0.21579710272135	NA	2	0.408586205080819	NA	0.408586205080819	NA	Per9_X
57	X	Per9	q	60600000	155270560	108750000	155250000	83	2881.033286	46500000	-0.118243430186348	NA	2	1.12028564704307	NA	1.12028564704307	NA	Per9_X
1	1	TD1	p	0	1.25e+08	750000	1750000	1	0	1e+06	-0.0282928156180382	0.5	2	0.966226019208455	0.966226019208455	1.93245203841691	0.5	TD1_1
2	1	TD1	p	0	1.25e+08	1750000	120750000	197	0	1.19e+08	-0.0282928156180382	0.5	2	0.966226019208455	0.966226019208455	1.93245203841691	0.5	TD1_1
3	1	TD1	q	1.25e+08	249250621	146250000	157250000	13	0	1.1e+07	0.498327240823964	0.336424714533329	2	2.52121638527383	0.913826316681918	3.43504270195575	0.266030555067519	TD1_1
4	1	TD1	q	1.25e+08	249250621	157250000	179750000	40	0	22500000	0.0198147323035789	0.214479333632941	2	2.03090034719927	0.0172014883606961	2.04810183555997	0.00839874661603095	TD1_1
5	1	TD1	q	1.25e+08	249250621	179250000	248750000	116	0	69500000	0.391466563442867	0.367401218805132	2	2.14711779600328	0.937147087854978	3.08426488385826	0.303847796199221	TD1_1
26	10	TD1	p	0	40200000	750000	37750000	62	1680.373143	3.7e+07	-0.0374744796380059	0.431283533743697	2	1.18829245037948	0.722521903865434	1.91081435424491	0.378122501675968	TD1_10
27	10	TD1	q	40200000	135534747	43250000	134250000	147	1680.373143	9.1e+07	-0.0269532728039475	0.5	2	0.967810178562358	0.967810178562358	1.93562035712472	0.5	TD1_10
28	11	TD1	p	0	53700000	250000	48250000	82	1815.90789	4.8e+07	-0.0346214434813842	0.404267025158604	2	1.28385007071594	0.633673061833438	1.91752313254938	0.330464363676781	TD1_11
29	11	TD1	q	53700000	135006516	55250000	134750000	133	1815.90789	79500000	-0.00784742397011417	0.5	2	0.990565820970128	0.990565820970128	1.98113164194026	0.5	TD1_11
30	12	TD1	p	0	35800000	750000	34250000	56	1950.914406	33500000	0.0455728771855625	0.5	2	1.05581379108233	1.05581379108234	2.11162758216467	0.5	TD1_12
31	12	TD1	q	35800000	133851895	38750000	73250000	55	1950.914406	34500000	0.0933945226839386	0.5	2	1.11630868122051	1.1163086812205	2.23261736244101	0.5	TD1_12
32	12	TD1	q	35800000	133851895	72750000	108750000	61	1950.914406	3.6e+07	-0.460597029790497	0.286177024286379	2	1.06512969185812	-0.015788917840795	1.04934077401733	-0.0150465113257233	TD1_12
